类别,专业,民族,性别,成绩1,成绩2,成绩3,成绩4,成绩5,成绩6,成绩7,成绩8,成绩9,成绩10,成绩11,成绩12,成绩13,成绩14,成绩15,成绩16,成绩17,成绩18,成绩19,成绩20,图书馆天数,奖项数,户口性质,户籍,外语,月均刷卡天数,月均消费金额,恩格尔系数,餐饮月均总额,月均早餐次数,平均每笔早餐金额,早餐金额方差,月均午餐次数,平均每笔午餐金额,午餐金额方差,月均晚餐次数,平均每笔晚餐金额,晚餐金额方差,月均宵夜次数,平均每笔宵夜金额,宵夜金额方差,月均超市次数,超市月均金额,月均水果次数,水果月均金额,月均其他次数,其他月均金额,月均洗澡次数,pos机类型数,GDP,专业-1,专业-2,专业-3,助学岗位,贫困生
2,0,3,0,0.324358821,0.171804756,-0.1747417,0.164209753,-0.689692378,-0.113504462,0.972616911,-0.130047306,-0.497524679,0.313561052,-0.373346657,0.866808414,-0.329363585,-0.044925012,0.404432088,0.307228029,0.134999588,-0.438039333,0.06807059,-0.07596986,8,3,农村应届,河北,68.66666667,9.75,138.5591667,0.975606089,135.1791667,2.916666667,3.302857143,5.077344538,8.916666667,6.578504673,12.92623171,11.08333333,5.997368421,12.65008772,0,0,0,0.166666667,2,0,0,0,0,4.75,42,1.9725,0.244444444,0.414814815,0.118518519,0,0
2,0,3,0,0.1618191,0.166188687,-0.235949561,0.166152164,-0.688538134,-0.157103553,1.076652646,-0.191829965,-0.415535629,0.243414924,-0.227959007,0.881317496,-0.342817605,-0.17933248,0.360491395,0.355211407,0.059854787,-0.482138038,0.028103579,-0.069799401,5,7,农村应届,黑龙江,82,12.41666667,179.39,0.985469276,176.7833333,5.583333333,2.510447761,4.259737675,15.75,5.001005291,8.123435686,14.91666667,5.631340782,14.07424426,0,0,0,0.083333333,7.5,0,0,0,0,2.75,44,1.9838,0.244444444,0.414814815,0.118518519,0,2130502045
2,0,3,0,0.054406263,0.161420569,-0.1935675,0.274244547,-0.567282736,-0.122320905,1.144527316,-0.150636002,-0.480593383,0.255700707,-0.24647969,0.877812982,-0.469095737,-0.146305099,0.421528786,0.250396162,-0.016842598,-0.281997979,0.061480135,-0.086817726,3,8,农村应届,四川,79.75,17.58333333,322.585,0.847401977,273.3591667,10.16666667,2.906557377,2.123923588,24.08333333,5.171730104,13.3746595,20.25,5.889218107,18.23190145,0,0,0,10.75,4.035581395,0,0,0,0,14.91666667,65,1.8808,0.244444444,0.414814815,0.118518519,2130502046,0
2,54,3,0,0.29484126,-0.126686454,-0.464978963,-0.218959555,-0.278036714,-0.02067174,0.906773686,-0.324220389,-0.685484767,0.50878948,0.171036884,0.837972462,-0.105159022,-0.222489402,0.618484735,0.434400111,0.208308667,-0.673937798,0.029987188,0.452623934,2,3,城镇应届,安徽,74,8.583333333,61.745,0.927524496,57.27,3.5,3.611904762,10.96448897,5.416666667,5.198461538,17.20921635,3.5,4.380952381,9.553286876,0,0,0,0.083333333,7.6,0,0,0,0,6.833333333,32,1.9998,0.215805471,0.641337386,0.088145897,0,0
3,0,3,0,0.289138287,0.117662638,-0.079034545,0.178095058,-0.772039115,-0.11521893,1.074496269,-0.143761352,-0.432215095,0.310740441,-0.163429156,0.850286424,-0.385577887,-0.108042553,0.358471185,0.259220093,0.106332868,-0.460295439,0.088168435,-0.042979777,4,7,城镇应届,安徽,84.66666667,11.66666667,122.29,0.942091204,115.2083333,3.75,2.922222222,1.294949495,7.416666667,6.565168539,20.43888662,7.25,7.663218391,22.07328254,0,0,0,0.25,13.76666667,0,0,0,0,13.16666667,29,1.9998,0.244444444,0.414814815,0.118518519,2130502048,0
2,0,3,1,0.245134637,0.134669751,-0.334354669,0.253786176,-0.691212595,-0.186201066,0.938083529,-0.203958541,-0.706297278,0.207445607,-0.200229257,0.928497851,-0.282476783,-0.252479225,0.289814293,0.295909613,0.106484696,-0.116715603,0.304718345,-0.049852192,23,4,城镇应届,浙江,86.25,12.08333333,103.9366667,0.923174369,95.95166667,4.5,2.290740741,2.808025856,8.416666667,5.38039604,10.41069584,9.5,4.248245614,6.109980966,0,0,0,0.583333333,3.314285714,0,0,0,0,10.33333333,47,3.8529,0.244444444,0.414814815,0.118518519,0,0
1,0,3,1,0.28825286,0.115582593,-0.200321436,0.211611956,-0.684927881,-0.138422847,0.969817758,-0.172259927,-0.659075439,0.252933413,-0.201055437,0.922324717,-0.321445853,-0.204254195,0.353231877,0.225562945,0.020882048,-0.175977796,0.288707614,0.012300654,17,1,城镇应届,广东,81.75,11.33333333,144.0466667,0.94862776,136.6466667,3.916666667,2.292765957,3.122459574,16.41666667,5.16751269,9.869245312,9.333333333,4.535714286,9.365740026,0,0,0,0.75,6.266666667,0,0,0,0,5.583333333,42,3.0296,0.244444444,0.414814815,0.118518519,0,0
0,0,3,1,0.21406512,0.14714776,-0.29785496,0.227331743,-0.65215677,-0.115147024,0.935256541,-0.220285714,-0.666339099,0.261850446,-0.15651916,0.929108262,-0.318528622,-0.297018439,0.400335491,0.264126897,0.06156664,-0.213291898,0.230300918,-0.042788699,13,3,城镇往届,河北,77.25,3,33.46333333,0.97992828,32.79166667,1,2.683333333,2.885151515,2.5,7.6,22.13931034,2.333333333,4.760714286,28.30469577,0,0,0,0.083333333,1.5,0,0,0,0,1.166666667,35,1.9725,0.244444444,0.414814815,0.118518519,0,0
2,0,3,1,0.162861928,0.129912764,-0.151907533,0.219898641,-0.655935764,-0.212660968,1.085327148,-0.14424932,-0.489672869,0.280865908,-0.266719222,0.866155148,-0.398424774,-0.156778336,0.298995465,0.28847602,0.076881208,-0.3590734,0.141471624,-0.013323146,56,9,城镇应届,四川,84.5,13.83333333,121.4183333,0.881635118,107.0466667,5.916666667,2.321126761,4.664261569,9.916666667,5.74302521,11.53333992,10.08333333,3.606115702,4.75444562,0,0,0,0.083333333,5,0,0,0,0,20.5,42,1.8808,0.244444444,0.414814815,0.118518519,0,2130502052
1,0,23,1,0.198689505,-0.001712536,0.002462666,0.193738014,-0.819253683,0.067050986,1.077162504,-0.182181969,-0.625800788,0.278919071,-0.039259676,0.810492098,-0.53364253,-0.236148253,0.19679682,0.182871908,0.006472806,-0.290473521,0.230836257,0.009418727,1,0,城镇应届,辽宁,70.66666667,13.66666667,128.3025,0.89049317,114.2525,16.66666667,2.0175,1.886074121,6.333333333,8.776315789,27.54651691,5,5.008833333,17.96698675,0,0,0,0,0,0,0,0,0,20.75,33,2.604,0.244444444,0.414814815,0.118518519,0,0
0,0,3,1,0.198356777,0.025322622,-0.030331438,0.1649912,-0.793067932,0.128960639,1.08825171,-0.184062034,-0.644368768,0.266576439,-0.04909173,0.808074296,-0.519259512,-0.200364426,0.239528403,0.224972278,0.028557334,-0.293725878,0.19979912,-0.031569347,23,0,城镇应届,陕西,55.5,10,149.7433333,0.874830265,131,10.25,2.128292683,3.089737225,11.91666667,5.918741259,69.52853502,8.75,4.41752381,14.88828804,0,0,0,1.666666667,10.236,0,0,0,0,4,59,1.8874,0.244444444,0.414814815,0.118518519,0,0
1,0,3,1,0.210452363,0.1402248,-0.154319629,0.200935364,-0.623693526,-0.151516154,1.159916043,-0.168743104,-0.432841837,0.229811296,-0.214553222,0.895376205,-0.377625078,-0.152969301,0.30382973,0.203627378,0.111319862,-0.31972003,0.092351206,-0.025426578,32,3,城镇应届,陕西,80,9.333333333,116.915,0.940925744,110.0083333,7.75,1.735483871,1.930140252,8.166666667,7.969387755,57.77987797,5.333333333,5.9015625,12.08364831,0,0,0,1,6.195,0,0,0,0,2.166666667,44,1.8874,0.244444444,0.414814815,0.118518519,0,2130502055
3,0,3,0,0.295202404,0.189002723,-0.211619183,0.168709517,-0.681631505,-0.203852504,1.082329273,-0.144330889,-0.34649545,0.329929322,-0.200329497,0.881453276,-0.282038778,-0.120268278,0.32604605,0.339425057,0.110180557,-0.462437212,0.045322821,-0.046493169,3,2,城镇应届,陕西,80.66666667,8.166666667,121.06,0.944827634,114.3808333,6.166666667,2.902702703,6.831499445,15.91666667,3.908586387,5.427704833,6.333333333,5.128026316,6.127258719,0,0,0,1,5.529166667,0,0,0,0,5.166666667,41,1.8874,0.244444444,0.414814815,0.118518519,2130502056,0
2,0,3,0,0.311337739,0.088654123,-0.18992658,0.185075656,-0.657528937,-0.05542399,0.95362407,-0.211881384,-0.641398907,0.334753633,-0.250194103,0.940726876,-0.277732521,-0.166403562,0.401623756,0.261900246,0.144873053,-0.271296024,0.080235198,-0.096656941,82,2,城镇应届,陕西,79.33333333,11.25,179.5933333,0.981634433,176.295,13.58333333,2.190797546,1.727013558,13.25,6.495534591,10.66774892,11.25,5.375185185,9.625192316,0,0,0,0.166666667,8.6,0,0,0,0,2.916666667,41,1.8874,0.244444444,0.414814815,0.118518519,2130502057,0
1,0,23,0,0.304971695,0.117766261,-0.093925647,0.190166131,-0.710803092,-0.070732623,1.004652619,-0.110191993,-0.3947227,0.315443248,-0.226109698,0.904846072,-0.400792748,-0.206959084,0.397710741,0.240492597,0.129429772,-0.4976511,0.070528567,-0.092002563,0,1,城镇应届,辽宁,73.5,3.833333333,38.01166667,0.978646907,37.2,2.5,2.52,2.969931034,0.833333333,6.4,20.32222222,3.583333333,7.134883721,15.53232558,0,0,0,0.083333333,1.7,0,0,0,0,1.75,19,2.604,0.244444444,0.414814815,0.118518519,2130502058,0
3,0,3,0,0.326774567,0.041554932,-0.151753068,0.156405151,-0.737484872,-0.058435928,0.993410051,-0.160600781,-0.542936265,0.299532026,-0.194081843,0.889684677,-0.347071737,-0.312415749,0.365183532,0.27560991,0.032929737,-0.392723501,0.093405589,-0.0510884,4,2,城镇应届,甘肃,81.33333333,10.83333333,169.4716667,0.976220214,165.4416667,3.25,3.020512821,5.150094467,14.16666667,7.241176471,17.27024713,8.416666667,6.301980198,14.33819604,0,0,0,0.166666667,6.5,0,0,0,0,6.25,47,1.467,0.244444444,0.414814815,0.118518519,2130502059,0
0,0,11,0,0.083408862,0.090704225,-0.179374725,0.295734853,-0.631154835,-0.086521931,1.051643133,-0.165847003,-0.650977671,0.259633064,-0.219720766,0.859042645,-0.413972259,-0.207951248,0.409332097,0.256344169,-0.013220595,-0.255529553,0.168610036,-0.11102052,8,0,城镇应届,湖北,71,16.5,187.1391667,0.690043506,129.1341667,3.833333333,2.204347826,2.430202899,17.91666667,5.030046512,16.97660514,7.583333333,4.017032967,5.968067766,0.083333333,1.2,0,8.333333333,6.2292,0,0,0,0,16.91666667,55,2.1787,0.244444444,0.414814815,0.118518519,0,0
1,0,3,0,0.204681441,0.179179534,-0.255855083,0.143516377,-0.624384522,-0.226365909,1.14052999,-0.184480354,-0.414757848,0.225670934,-0.226102442,0.895704746,-0.29937312,-0.2328327,0.269657761,0.316602468,0.058243942,-0.350350797,0.102424905,0.004804241,6,0,农村应届,山东,78.33333333,4,43.83416667,0.987832931,43.30083333,3.666666667,2.436818182,6.17694778,3.416666667,5.803902439,9.18089939,2.916666667,4.983714286,9.675753445,0,0,0,0,0,0,0,0,0,1.25,28,2.4685,0.244444444,0.414814815,0.118518519,2130502061,0
0,0,3,0,0.282467902,0.125662565,-0.139476731,0.153547496,-0.640915632,-0.080405995,1.013957024,-0.181404188,-0.551090539,0.39984709,-0.262550622,0.921689153,-0.25854665,-0.048010752,0.368286759,0.340229005,0.226951092,-0.353559464,-0.013035735,-0.158366665,24,1,城镇应届,山西,74.33333333,10.33333333,163.6533333,0.984947857,161.19,12.5,2.917333333,7.037147204,10.83333333,5.615153846,12.44464377,14,4.56375,8.288451123,0,0,0,0,0,0,0,0,0,3.916666667,44,1.9049,0.244444444,0.414814815,0.118518519,0,0
2,0,3,0,0.160267845,0.101058736,-0.112042718,0.266565174,-0.630010068,-0.164516374,1.194117427,-0.046456095,-0.405157954,0.220650047,-0.278268814,0.798137784,-0.540819049,-0.144165739,0.378008842,0.232468024,-0.045362733,-0.302016944,0.148168162,-0.034590054,62,0,城镇应届,陕西,77.33333333,14.33333333,203.7491667,0.853062794,173.8108333,8.75,1.984761905,1.321688645,18.5,5.817252252,12.83791685,11.75,4.155319149,7.311489362,0,0,0,5.083333333,4.710819672,0,0,0,0,16.5,57,1.8874,0.244444444,0.414814815,0.118518519,2130502063,0
1,0,3,0,0.251105607,0.109330334,-0.175358415,0.190282643,-0.643275619,-0.19652766,1.010454059,-0.144305661,-0.569352925,0.260796279,-0.290536106,0.868444324,-0.358469874,-0.237184078,0.342777759,0.285853028,0.034322649,-0.260881215,0.258387744,0.00389055,25,0,城镇应届,甘肃,75.5,15.5,281.845,0.99667666,280.9083333,17.75,2.414084507,1.29763088,19.16666667,6.003173913,18.09279993,19.91666667,6.175606695,18.53484154,0,0,0,0,0,0,0,0,0,1.083333333,51,1.467,0.244444444,0.414814815,0.118518519,0,0
0,0,23,0,0.238488555,0.12254563,-0.141422167,0.219774902,-0.670777917,-0.150801584,1.105330467,-0.17018865,-0.444707721,0.254402399,-0.20474799,0.910626769,-0.337357193,-0.140369698,0.343569398,0.2331734,0.145663291,-0.38631168,0.101433516,-0.060290448,21,0,城镇应届,天津,82,13.66666667,203.2,0.943864829,191.7933333,10.91666667,1.482442748,0.677612449,17.25,4.60884058,12.6932171,19.41666667,4.949742489,10.96977149,0,0,0,1,5.35,0,0,0,0,12,51,3.4074,0.244444444,0.414814815,0.118518519,0,0
0,0,3,0,0.161960661,0.114886358,-0.09789449,0.207581013,-0.665982246,-0.190279692,1.08689642,-0.144915223,-0.485728621,0.28212285,-0.3089782,0.849272847,-0.432684332,-0.158003941,0.290796727,0.243188187,0.036218055,-0.419056058,0.140928969,0.031280298,6,0,城镇应届,陕西,76.5,6.833333333,60.525,0.976400936,59.09666667,2.833333333,2.664705882,1.684777184,5.5,5.845454545,11.66959441,2.916666667,6.650285714,16.13727933,0,0,0,0,0,0,0,0,0,8.083333333,35,1.8874,0.244444444,0.414814815,0.118518519,0,0
1,0,3,0,0.232289314,0.109734111,-0.212772533,0.206737489,-0.603664875,-0.083014049,1.05404222,-0.199873328,-0.578292489,0.319077134,-0.277340919,0.911757708,-0.374225467,-0.18459481,0.273489147,0.219669789,0.043807413,-0.255426377,0.110018946,0.021557987,23,2,农村应届,山东,77.25,11.66666667,98.94916667,0.937341564,92.74916667,1.583333333,3.062105263,4.489950877,6.916666667,5.472289157,11.54519835,8.083333333,6.06814433,10.80048194,0,0,0,0.083333333,2,0,0,0,0,9.75,33,2.4685,0.244444444,0.414814815,0.118518519,0,0
2,0,3,0,0.197093159,0.115747273,-0.143705815,0.213776857,-0.610996008,-0.149516299,1.100425363,-0.142507985,-0.465034485,0.300854474,-0.333389312,0.857842743,-0.417039782,-0.130345047,0.303886086,0.234130815,0.01758771,-0.381659985,0.092941761,0.024201794,83,0,城镇应届,安徽,77.5,13.41666667,185.8666667,0.982577116,182.6283333,14.41666667,2.353757225,2.148779406,17.16666667,5.132621359,10.89443992,11.08333333,5.413684211,10.4636992,0.25,2.333333333,0.083333333,0,0,0,0,0,0,4.166666667,40,1.9998,0.244444444,0.414814815,0.118518519,0,0
1,0,9,0,0.206162602,0.12369334,-0.127504051,0.168984324,-0.624848723,-0.160628065,1.13186729,-0.134531155,-0.442798585,0.285999805,-0.33839488,0.849921882,-0.429562718,-0.153492227,0.260183483,0.259292185,0.056648321,-0.364239067,0.105805948,0.032673448,12,5,城镇应届,内蒙古,74.5,11.41666667,163.48,0.968823913,158.3833333,0.166666667,3.5,12.5,8.833333333,5.766037736,7.51083558,19.83333333,5.388235294,7.372181683,0,0,0,0.166666667,20.5,0,0,0,0,2.083333333,28,2.4127,0.244444444,0.414814815,0.118518519,2130502069,2130502069
2,0,3,0,0.219040766,0.230751514,-0.310656458,0.194177046,-0.652820289,-0.196591765,0.997328758,-0.234469697,-0.471181601,0.265202254,-0.103072204,0.959675491,-0.225256279,-0.251966685,0.381583363,0.304263741,0.135961145,-0.337008327,0.145470276,-0.102965139,0,3,城镇应届,江苏,82,12.66666667,158.9741667,0.923174101,146.7608333,3.416666667,3.914634146,7.010780488,15.91666667,5.497853403,10.81751168,7.75,5.919784946,15.20779561,0,0,0,0.666666667,10.97,0,0,0,0,7.583333333,47,3.207,0.244444444,0.414814815,0.118518519,0,0
1,0,3,0,0.200355828,0.159479737,-0.088113703,0.176129311,-0.678012609,-0.121485777,1.052629232,-0.149353236,-0.407974571,0.28199482,-0.270514071,0.883396804,-0.414653748,-0.175568357,0.382248193,0.240344241,0.115701281,-0.516856313,0.076894917,-0.04451897,1,0,城镇应届,辽宁,76,12.41666667,118.9583333,0.896238179,106.615,4.916666667,5.414576271,12.91929421,12,4.431944444,6.079671717,6.083333333,4.407123288,6.663370776,0,0,0,1.166666667,8.2,0,0,0,0,4.25,44,2.604,0.244444444,0.414814815,0.118518519,0,0
0,0,3,1,0.137660041,0.150752574,-0.044048876,0.152291536,-0.633319914,-0.231188536,1.172405005,-0.115365513,-0.389199078,0.287262917,-0.352606386,0.834556818,-0.365894109,-0.028191749,0.299483746,0.349983215,0.151663393,-0.509812832,0.019774459,-0.08376947,2,6,城镇应届,陕西,81.75,14.5,157.3475,0.86975749,136.8541667,12.25,2.104353741,1.609587764,13.33333333,4.86975,9.468909371,10.08333333,4.576446281,9.316874766,0,0,0,0.333333333,8.975,0,0,0,0,25.08333333,46,1.8874,0.244444444,0.414814815,0.118518519,0,0
0,0,3,1,0.177386925,0.126747042,-0.142888248,0.208193451,-0.629149675,-0.165233359,1.113198161,-0.139459476,-0.4335289,0.293506742,-0.312165499,0.850594044,-0.421591163,-0.131924465,0.299595386,0.266322017,0.020634826,-0.409793735,0.090910032,0.016955748,1,2,城镇应届,陕西,81.5,14.91666667,192.155,0.921686486,177.1066667,8.166666667,1.74244898,1.674443425,20.83333333,4.96196,9.192353974,12.16666667,4.890616438,51.41707893,0,0,0,0.166666667,4,0,0,0,0,21.58333333,49,1.8874,0.244444444,0.414814815,0.118518519,2130502074,0
2,0,3,1,0.217985407,0.129137605,-0.149353027,0.204104945,-0.617135584,-0.15108785,1.123199344,-0.155508325,-0.399090469,0.310159028,-0.310179204,0.858681381,-0.400766909,-0.098456137,0.306141049,0.253613621,0.059194721,-0.423761487,0.054911397,0.014371412,4,0,城镇应届,江苏,77.5,12.91666667,51.52166667,0.746740853,38.47333333,3.916666667,1.90212766,2.550212766,2.5,8.29,13.38782759,4.333333333,2.376538462,5.180199548,0,0,0,0,0,0,0,0,0,18.75,17,3.207,0.244444444,0.414814815,0.118518519,2130502075,0
1,0,3,1,0.198971778,0.13088122,-0.182406068,0.187571585,-0.653219938,-0.201798156,1.093913555,-0.181076914,-0.480981201,0.237725839,-0.202405781,0.91493082,-0.354250461,-0.234606445,0.27857998,0.240281329,0.073058695,-0.312654972,0.145599633,0.01254185,30,1,农村应届,浙江,59.75,9.25,112.1475,0.986847678,110.6725,3.25,3.461538462,12.87190283,9.833333333,6.203559322,9.877221411,6.75,5.691975309,10.19596605,0,0,0,0.25,3.833333333,0,0,0,0,1.166666667,34,3.8529,0.244444444,0.414814815,0.118518519,0,0
3,0,3,1,0.135281503,0.195264578,-0.152141005,0.180157334,-0.613470256,-0.060761452,0.985991895,-0.210869476,-0.538592398,0.292622149,-0.428071469,0.901233017,-0.374858558,-0.113415077,0.344821364,0.251708835,0.11890845,-0.565463066,0.021905759,-0.081269637,107,1,城镇应届,陕西,73,16.58333333,152.2158333,0.716575696,109.0741667,24.33333333,1.977739726,1.432836111,11.33333333,3.765661765,5.740648448,5.5,3.019090909,3.511857622,0.916666667,1.818181818,0.163636364,4.583333333,9.412727273,0,0,0,0,0,46,1.8874,0.244444444,0.414814815,0.118518519,0,0
2,54,3,1,0.307208985,-0.210280776,-0.262708902,-0.2128589,-0.212683499,-0.154146522,0.973071218,-0.240590289,-0.652056515,0.372870862,-0.042950813,0.891947567,-0.229808986,-0.173335522,0.687428772,0.345920175,0.115680233,-0.57636863,0.156720474,0.571548641,12,8,城镇应届,河北,83,12.66666667,97.88916667,0.714464488,69.93833333,5.916666667,1.716901408,0.697710262,14.5,3.280804598,2.252528829,5.666666667,2.154411765,3.952069798,0,0,0,6.5,4.145,0,0,0,0,3.916666667,52,1.9725,0.215805471,0.641337386,0.088145897,2130502078,2130502078
0,0,3,1,0.218371823,0.136268437,-0.194075227,0.212686986,-0.646018088,-0.122987129,1.102398634,-0.149622694,-0.452851772,0.278247207,-0.254238367,0.860060811,-0.380684555,-0.126739576,0.309336156,0.272668481,0.081998222,-0.36166358,0.073087402,-0.055338699,48,0,城镇应届,山西,81,6.416666667,46.77666667,0.934475878,43.71166667,6.083333333,2.502739726,1.485270167,3.916666667,5.085957447,7.045928955,2.166666667,3.953846154,5.233784615,0,0,0,0.25,7.5,0,0,0,0,1.833333333,41,1.9049,0.244444444,0.414814815,0.118518519,0,0
2,0,3,0,0.29272604,0.22208105,-0.449383259,0.240839913,-0.71703732,0.035684723,0.910988927,-0.249827161,-0.662448883,0.366685629,-0.002450418,0.842534602,-0.238469362,-0.172513157,0.429821044,0.344617844,-0.022141766,-0.316087246,0.104114719,-0.145668209,42,1,城镇应届,陕西,77.25,13.08333333,157.2758333,0.934541755,146.9808333,7.75,2.093548387,2.468436185,16.25,4.158307692,7.220473925,12.75,4.955555556,53.34168012,0,0,0,1.666666667,2.945,0,0,0,0,9.416666667,61,1.8874,0.244444444,0.414814815,0.118518519,0,0
0,0,3,0,0.207594365,0.100461431,-0.186380565,0.175194487,-0.48563844,-0.134194896,1.08269465,-0.143768772,-0.471952468,0.337328702,-0.27805838,0.816787302,-0.458129168,-0.18139118,0.305610716,0.289380997,0.140487492,-0.387230814,0.069019951,0.011844124,2,0,城镇应届,陕西,34.66666667,0.333333333,2.791666667,1,2.791666667,0,0,0,0.25,7.666666667,14.33333333,0.166666667,5.25,6.125,0,0,0,0,0,0,0,0,0,0,4,1.8874,0.244444444,0.414814815,0.118518519,0,0
1,0,3,0,0.19200182,0.074159734,-0.085917443,0.175546601,-0.755538464,-0.010833549,1.023118377,-0.206310093,-0.683648169,0.335981995,-0.058716193,0.858357549,-0.431405753,-0.145393223,0.227755472,0.222717032,0.083208293,-0.264482707,0.191552728,-0.016993482,2,1,城镇应届,四川,63.33333333,1.75,16.28583333,0.984853912,16.03916667,0.5,2.966666667,4.042666667,1.833333333,5.406818182,11.2424513,1.166666667,3.98,3.714523077,0,0,0,0.166666667,0.85,0,0,0,0,0.166666667,28,1.8808,0.244444444,0.414814815,0.118518519,0,2130502082
1,0,3,0,0.273492932,0.009777395,-0.256219536,0.272187412,-0.696898162,-0.076993145,0.948253214,-0.33522293,-0.684626997,0.327850372,-0.140155703,0.973137081,-0.207735091,-0.182764128,0.329894364,0.267431438,0.135492548,-0.220678836,0.15096274,-0.033903234,11,0,城镇应届,陕西,74.66666667,13.08333333,125.7416667,0.869414805,109.3216667,5.75,3.591304348,6.578158568,15.25,3.856612022,10.56731373,6.333333333,4.714473684,10.23325439,0,0,0,1.5,8.211111111,0,0,0,0,7.416666667,60,1.8874,0.244444444,0.414814815,0.118518519,0,0
5,7,0,0,0.337452233,0.246885806,-0.201468304,0.21849817,-0.760574162,0.043961164,0.92688632,-0.092512116,-0.635118663,0.398807764,-0.182185724,0.719256938,-0.439039171,-0.193199873,0.239197522,0.204122379,0.014568823,-0.423857987,0.246376112,-0.049758732,16,4,城镇应届,陕西,78.75,4.166666667,51.955,0.58480095,30.38333333,4.666666667,1.9625,3.160568182,3.75,3.753333333,5.168,2.5,2.86,2.598344828,0,0,0,4.25,4.980392157,0,0,0,0,1,46,1.8874,0,0,0,0,0
